      IKPOINT        IBAND        SPIN_X        SPIN_Y        SPIN_Z        
     67.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000005048795542
     68.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999725763855
     69.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999983226395134
     70.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000022750160003
     71.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000004564920606
     72.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999992066854876
     73.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000018646430959
     74.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997576489777
     75.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000006754613886
     76.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000015395255448
     77.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003356697802
     78.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999982417486019
     79.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000016514147745
     80.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999987511214534
     81.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000006170055862
     82.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999996894151915
     83.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000017221128743
     84.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997704873976
     85.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999987838658247
     86.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000011089187364
     87.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999984272312352
     88.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000011444129253
     89.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000009236521052
     90.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998444690549
     91.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000023230486688
     92.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000004663890201
     93.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999689320762
     94.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000007399094990
     95.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000001951985102
     96.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999981419385546
     97.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999992113333653
     98.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999995456471410
     99.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999994627385659
    100.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999997301932705
    101.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999998769480333
    102.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999978837277956
    103.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000012524542408
    104.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000003662460739
    105.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999999137427490
    106.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999983151475580
    107.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999984694677910
    108.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999995612567317
    109.0000000      1.0000000       0.0000000000000000       0.0000000000000000       0.9999993845464000
    110.0000000      1.0000000       0.0000000000000000       0.0000000000000000       1.0000016851580895
